observation_id,timestamp_utc,site_code,temperature_c,relative_humidity_pct,soil_moisture_pct,crop_stage,crop_type,observation_source,consent_status,synchronization_status,approximate_region,notes
fbe10aeb-a329-588d-8d44-84c50104bfc6,2026-04-25T00:00:00Z,DEMO-003,22.0,93.0,12.2,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
04bdc473-e53c-5255-b78b-36838a97b90a,2026-04-25T06:00:00Z,DEMO-003,27.8,69.4,10.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
ef81e807-fad1-5a7c-ba34-a83edda109b6,2026-04-25T12:00:00Z,DEMO-003,34.4,53.5,11.2,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
30467ac4-71bc-5413-8109-230a87b355ea,2026-04-25T18:00:00Z,DEMO-003,27.7,74.1,9.7,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
5cc3dc18-c15b-515c-b4b5-da30bf1e7f55,2026-04-26T00:00:00Z,DEMO-003,22.2,88.5,12.2,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
425882cf-f588-5202-abac-38f5f2e08f07,2026-04-26T06:00:00Z,DEMO-003,28.6,73.2,12.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
1b0b43f8-7f28-5027-8f2b-20d959fe651f,2026-04-26T12:00:00Z,DEMO-003,33.7,53.5,11.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
2bd0818f-fa86-5848-a219-88b0483f586f,2026-04-26T18:00:00Z,DEMO-003,28.3,72.7,11.2,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
a7340b86-a690-51cd-91f1-d5f7f3d98922,2026-04-27T00:00:00Z,DEMO-003,21.6,92.2,12.2,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
0a5afbaf-6a8d-517a-bd94-09e5e28b18c9,2026-04-27T06:00:00Z,DEMO-003,27.6,72.6,11.7,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
d368570c-8db3-51e5-93d6-2e98cc9f95ac,2026-04-27T12:00:00Z,DEMO-003,33.4,51.2,10.4,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
4fc29dd1-5c7c-566a-910d-3f29281b212e,2026-04-27T18:00:00Z,DEMO-003,28.2,70.7,10.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
18c6a504-6ce2-57c9-846e-4e83f3cc3b23,2026-04-28T00:00:00Z,DEMO-003,22.5,88.2,12.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
ece9a649-6bd5-5ba4-85a1-5cf1c451c8cf,2026-04-28T06:00:00Z,DEMO-003,28.9,71.7,11.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
033d75b2-527e-5ee4-9c8c-3016d44d52f0,2026-04-28T12:00:00Z,DEMO-003,33.7,56.7,10.6,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
28e660b0-7b24-553e-bd48-1281b90e40b9,2026-04-28T18:00:00Z,DEMO-003,27.6,70.5,11.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
3ae211ea-ee4f-528c-9acb-3408eda7a946,2026-04-29T00:00:00Z,DEMO-003,22.8,89.0,10.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
61b5d7ed-0ffa-55d0-8282-e27208584f5a,2026-04-29T06:00:00Z,DEMO-003,27.6,72.8,12.0,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
211f8091-9b56-5942-a3e0-ba6df2333caa,2026-04-29T12:00:00Z,DEMO-003,34.3,53.5,9.9,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
efd62536-8066-5b7d-8d32-ef5a82f9f245,2026-04-29T18:00:00Z,DEMO-003,27.9,69.6,9.8,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
bf612da2-40d1-5849-88d1-34c8d4f62c64,2026-04-30T00:00:00Z,DEMO-003,21.7,89.6,11.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
d62a8636-e5bf-585d-b74e-85c598a7bc4f,2026-04-30T06:00:00Z,DEMO-003,28.4,72.4,10.5,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
e533ffe0-e3f5-5c71-990d-4f062cf31448,2026-04-30T12:00:00Z,DEMO-003,33.7,53.3,11.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
dd1f1e0c-9716-5678-9285-ca2c19c4b220,2026-04-30T18:00:00Z,DEMO-003,27.7,71.9,9.1,flowering,demonstration crop,synthetic,not_required_synthetic,synchronized,Synthetic demonstration region,SYNTHETIC DATA — low_soil_moisture scenario
